,Z,N,A,Pasym,ZPAR,NPAR,VZ,VN,MASS,U
2362,71.0,102.0,173.0,0.1791907514450867,1,0,-11.0,20.0,172.938935722,1.682e-06
2363,72.0,101.0,173.0,0.1676300578034682,0,1,-10.0,19.0,172.940513,3e-05
2364,73.0,100.0,173.0,0.15606936416184972,1,0,-9.0,18.0,172.94375,3e-05
2365,74.0,99.0,173.0,0.14450867052023122,0,1,-8.0,17.0,172.947689,3e-05
2366,75.0,98.0,173.0,0.1329479768786127,1,0,-7.0,16.0,172.953243,3e-05
2367,76.0,97.0,173.0,0.12138728323699421,0,1,-6.0,15.0,172.959808387,1.6059e-05
2368,77.0,96.0,173.0,0.10982658959537572,1,0,-5.0,14.0,172.967505477,1.1316000000000001e-05
2369,78.0,95.0,173.0,0.09826589595375723,0,1,-4.0,13.0,172.976449922,6.8096e-05
2370,79.0,94.0,173.0,0.08670520231213873,1,0,-3.0,12.0,172.986224263,2.4458e-05
2371,80.0,93.0,173.0,0.07514450867052024,0,1,-2.0,11.0,172.997143,0.000215
2372,65.0,109.0,174.0,0.25287356321839083,1,1,15.0,-17.0,173.965679,0.000537
2373,66.0,108.0,174.0,0.2413793103448276,0,0,-16.0,-18.0,173.955845,0.000537
2374,67.0,107.0,174.0,0.22988505747126436,1,1,-15.0,-19.0,173.950757,0.000322
2375,68.0,106.0,174.0,0.21839080459770116,0,0,-14.0,-20.0,173.94423,0.00032
2376,69.0,105.0,174.0,0.20689655172413793,1,1,-13.0,-21.0,173.942174061,4.8009999999999996e-05
2377,70.0,104.0,174.0,0.19540229885057472,0,0,-12.0,-22.0,173.938867545,1.1e-08
2378,71.0,103.0,174.0,0.1839080459770115,1,1,-11.0,21.0,173.94034284,1.682e-06
2379,72.0,102.0,174.0,0.1724137931034483,0,0,-10.0,20.0,173.940048377,2.4249999999999997e-06
2380,73.0,101.0,174.0,0.16091954022988506,1,1,-9.0,19.0,173.944454,3e-05
2381,74.0,100.0,174.0,0.14942528735632185,0,0,-8.0,18.0,173.946079,3e-05
2382,75.0,99.0,174.0,0.13793103448275862,1,1,-7.0,17.0,173.953115,3e-05
2383,76.0,98.0,174.0,0.12643678160919541,0,0,-6.0,16.0,173.957063192,1.1007999999999999e-05
2384,77.0,97.0,174.0,0.11494252873563218,1,1,-5.0,15.0,173.966949939,1.2046e-05
2385,78.0,96.0,174.0,0.10344827586206896,0,0,-4.0,14.0,173.972820431,1.1098000000000001e-05
2386,79.0,95.0,174.0,0.09195402298850575,1,1,-3.0,13.0,173.984908,0.000109
2387,80.0,94.0,174.0,0.08045977011494253,0,0,-2.0,12.0,173.992870575,2.0623000000000002e-05
2388,66.0,109.0,175.0,0.24571428571428572,0,1,-16.0,-17.0,174.960569,0.000537
2389,67.0,108.0,175.0,0.2342857142857143,1,0,-15.0,-18.0,174.953516,0.000429
2390,68.0,107.0,175.0,0.22285714285714286,0,1,-14.0,-19.0,174.94777,0.00043
2391,69.0,106.0,175.0,0.21142857142857144,1,0,-13.0,-20.0,174.94384231,5.3677e-05
2392,70.0,105.0,175.0,0.2,0,1,-12.0,-21.0,174.941281907,7.599999999999999e-08
2393,71.0,104.0,175.0,0.18857142857142858,1,0,-11.0,-22.0,174.940777211,1.2949999999999999e-06
2394,72.0,103.0,175.0,0.17714285714285713,0,1,-10.0,21.0,174.941511424,2.4500000000000003e-06
2395,73.0,102.0,175.0,0.1657142857142857,1,0,-9.0,20.0,174.943737,3e-05
2396,74.0,101.0,175.0,0.15428571428571428,0,1,-8.0,19.0,174.946717,3e-05
2397,75.0,100.0,175.0,0.14285714285714285,1,0,-7.0,18.0,174.951381,3e-05
2398,76.0,99.0,175.0,0.13142857142857142,0,1,-6.0,17.0,174.956945126,1.2640000000000001e-05
2399,77.0,98.0,175.0,0.12,1,0,-5.0,16.0,174.964149519,1.3295e-05
2400,78.0,97.0,175.0,0.10857142857142857,0,1,-4.0,15.0,174.972400593,1.9982e-05
2401,79.0,96.0,175.0,0.09714285714285714,1,0,-3.0,14.0,174.981316375,4.1399e-05
2402,80.0,95.0,175.0,0.08571428571428572,0,1,-2.0,13.0,174.991444451,8.7047e-05
2403,66.0,110.0,176.0,0.25,0,0,-16.0,-16.0,175.963918,0.000537
2404,67.0,109.0,176.0,0.23863636363636365,1,1,-15.0,-17.0,175.957713,0.000537
2405,68.0,108.0,176.0,0.22727272727272727,0,0,-14.0,-18.0,175.94994,0.00043
2406,69.0,107.0,176.0,0.2159090909090909,1,1,-13.0,-19.0,175.946997707,0.000107354
2407,70.0,106.0,176.0,0.20454545454545456,0,0,-12.0,-20.0,175.942574706,1.5e-08
2408,71.0,105.0,176.0,0.19318181818181818,1,1,-11.0,-21.0,175.942691711,1.301e-06
2409,72.0,104.0,176.0,0.18181818181818182,0,0,-10.0,-22.0,175.941409797,1.5909999999999999e-06
2410,73.0,103.0,176.0,0.17045454545454544,1,1,-9.0,21.0,175.944857,3.3e-05
2411,74.0,102.0,176.0,0.1590909090909091,0,0,-8.0,20.0,175.945634,3e-05
2412,75.0,101.0,176.0,0.14772727272727273,1,1,-7.0,19.0,175.951623,3e-05
2413,76.0,100.0,176.0,0.13636363636363635,0,0,-6.0,18.0,175.954770315,1.1754e-05
2414,77.0,99.0,176.0,0.125,1,1,-5.0,17.0,175.963626261,8.679000000000001e-06
2415,78.0,98.0,176.0,0.11363636363636363,0,0,-4.0,16.0,175.968938162,1.3647e-05
2416,79.0,97.0,176.0,0.10227272727272728,1,1,-3.0,15.0,175.980116925,3.5625e-05
2417,80.0,96.0,176.0,0.09090909090909091,0,0,-2.0,14.0,175.98734867,1.1936e-05
2418,81.0,95.0,176.0,0.07954545454545454,1,1,-1.0,13.0,176.000627731,8.916599999999999e-05
2419,67.0,110.0,177.0,0.24293785310734464,1,0,-15.0,-16.0,176.961052,0.000537
2420,68.0,109.0,177.0,0.23163841807909605,0,1,-14.0,-17.0,176.95399,0.00054
2421,69.0,108.0,177.0,0.22033898305084745,1,0,-13.0,-18.0,176.948932,0.000215
2422,70.0,107.0,177.0,0.20903954802259886,0,1,-12.0,-19.0,176.945263846,2.36e-07
2423,71.0,106.0,177.0,0.1977401129943503,1,0,-11.0,-20.0,176.94376357,1.31e-06
2424,72.0,105.0,177.0,0.1864406779661017,0,1,-10.0,-21.0,176.943230187,1.514e-06
2425,73.0,104.0,177.0,0.1751412429378531,1,0,-9.0,-22.0,176.94448194,3.5579999999999996e-06
2426,74.0,103.0,177.0,0.1638418079096045,0,1,-8.0,21.0,176.946643,3e-05
2427,75.0,102.0,177.0,0.15254237288135594,1,0,-7.0,20.0,176.950328,3e-05
2428,76.0,101.0,177.0,0.14124293785310735,0,1,-6.0,19.0,176.954957902,1.5687e-05
2429,77.0,100.0,177.0,0.12994350282485875,1,0,-5.0,18.0,176.9613015,2.1213000000000002e-05
2430,78.0,99.0,177.0,0.11864406779661017,0,1,-4.0,17.0,176.968469541,1.609e-05
2431,79.0,98.0,177.0,0.10734463276836158,1,0,-3.0,16.0,176.976869701,1.07e-05
2432,80.0,97.0,177.0,0.096045197740113,0,1,-2.0,15.0,176.98628459,9.095199999999999e-05
2433,81.0,96.0,177.0,0.0847457627118644,1,0,-1.0,14.0,176.996414252,2.3218e-05
2434,67.0,111.0,178.0,0.24719101123595505,1,1,-15.0,-15.0,177.965507,0.000537
2435,68.0,110.0,178.0,0.23595505617977527,0,0,-14.0,-16.0,177.956779,0.00064
2436,69.0,109.0,178.0,0.2247191011235955,1,1,-13.0,-17.0,177.952506,0.000322
2437,70.0,108.0,178.0,0.21348314606741572,0,0,-12.0,-18.0,177.9466694,7.072e-06
2438,71.0,107.0,178.0,0.20224719101123595,1,1,-11.0,-19.0,177.945960065,2.416e-06
2439,72.0,106.0,178.0,0.19101123595505617,0,0,-10.0,-20.0,177.943708322,1.519e-06
2440,73.0,105.0,178.0,0.1797752808988764,1,1,-9.0,-21.0,177.94568,5.6e-05
2441,74.0,104.0,178.0,0.16853932584269662,0,0,-8.0,-22.0,177.945885791,1.6315999999999998e-05
2442,75.0,103.0,178.0,0.15730337078651685,1,1,-7.0,21.0,177.950989,3e-05
2443,76.0,102.0,178.0,0.14606741573033707,0,0,-6.0,20.0,177.953253334,1.4634e-05
2444,77.0,101.0,178.0,0.1348314606741573,1,1,-5.0,19.0,177.961079395,2.0204000000000002e-05
2445,78.0,100.0,178.0,0.12359550561797752,0,0,-4.0,18.0,177.965649288,1.0878e-05
2446,79.0,99.0,178.0,0.11235955056179775,1,1,-3.0,17.0,177.976056714,1.1e-05
2447,80.0,98.0,178.0,0.10112359550561797,0,0,-2.0,16.0,177.982484756,1.1548e-05
2448,81.0,97.0,178.0,0.0898876404494382,1,1,-1.0,15.0,177.995047,0.00011
2449,82.0,96.0,178.0,0.07865168539325842,0,0,0.0,14.0,178.003836171,2.4889e-05
2450,68.0,111.0,179.0,0.24022346368715083,0,1,-14.0,-15.0,178.961267,0.000537
2451,69.0,110.0,179.0,0.22905027932960895,1,0,-13.0,-16.0,178.955018,0.000429
2452,70.0,109.0,179.0,0.21787709497206703,0,1,-12.0,-17.0,178.94993,0.000215
2453,71.0,108.0,179.0,0.20670391061452514,1,0,-11.0,-18.0,178.947332985,5.527999999999999e-06
2454,72.0,107.0,179.0,0.19553072625698323,0,1,-10.0,-19.0,178.945825705,1.52e-06
2455,73.0,106.0,179.0,0.18435754189944134,1,0,-9.0,-20.0,178.94593905,1.574e-06
2456,74.0,105.0,179.0,0.17318435754189945,0,1,-8.0,-21.0,178.947079378,1.5644e-05
2457,75.0,104.0,179.0,0.16201117318435754,1,0,-7.0,-22.0,178.949989686,2.645e-05
2458,76.0,103.0,179.0,0.15083798882681565,0,1,-6.0,21.0,178.953815985,1.6645e-05
2459,77.0,102.0,179.0,0.13966480446927373,1,0,-5.0,20.0,178.959117594,1.0489e-05
2460,78.0,101.0,179.0,0.12849162011173185,0,1,-4.0,19.0,178.965358742,8.563000000000001e-06
2461,79.0,100.0,179.0,0.11731843575418995,1,0,-3.0,18.0,178.973173666,1.2555e-05
2462,80.0,99.0,179.0,0.10614525139664804,0,1,-2.0,17.0,178.981821759,3.0188e-05
2463,81.0,98.0,179.0,0.09497206703910614,1,0,-1.0,16.0,178.991122185,4.1494999999999995e-05
2464,82.0,97.0,179.0,0.08379888268156424,0,1,0.0,15.0,179.002202492,8.7203e-05
2465,68.0,112.0,180.0,0.24444444444444444,0,0,-14.0,-14.0,179.96438,0.000537
2466,69.0,111.0,180.0,0.23333333333333334,1,1,-13.0,-15.0,179.959023,0.000429
2467,70.0,110.0,180.0,0.2222222222222222,0,0,-12.0,-16.0,179.951991,0.000322
2468,71.0,109.0,180.0,0.2111111111111111,1,1,-11.0,-17.0,179.949890744,7.5926e-05
2469,72.0,108.0,180.0,0.2,0,0,-10.0,-18.0,179.946559537,1.525e-06
2470,73.0,107.0,180.0,0.18888888888888888,1,1,-9.0,-19.0,179.947467589,2.219e-06
2471,74.0,106.0,180.0,0.17777777777777778,0,0,-8.0,-20.0,179.946713304,1.545e-06
2472,75.0,105.0,180.0,0.16666666666666666,1,1,-7.0,-21.0,179.950791568,2.2965e-05
2473,76.0,104.0,180.0,0.15555555555555556,0,0,-6.0,-22.0,179.952381665,1.6878e-05
2474,77.0,103.0,180.0,0.14444444444444443,1,1,-5.0,21.0,179.959229446,2.3301999999999998e-05
2475,78.0,102.0,180.0,0.13333333333333333,0,0,-4.0,20.0,179.96303801,1.0789999999999998e-05
2476,79.0,101.0,180.0,0.12222222222222222,1,1,-3.0,19.0,179.972489738,5.108e-06
2477,80.0,100.0,180.0,0.1111111111111111,0,0,-2.0,18.0,179.97826018,1.3573999999999999e-05
2478,81.0,99.0,180.0,0.1,1,1,-1.0,17.0,179.98991895,7.505800000000001e-05
2479,82.0,98.0,180.0,0.08888888888888889,0,0,0.0,16.0,179.997916177,1.3306e-05
2480,69.0,112.0,181.0,0.23756906077348067,1,0,-13.0,-14.0,180.961954,0.000537
2481,70.0,111.0,181.0,0.2265193370165746,0,1,-12.0,-15.0,180.95589,0.00032
2482,71.0,110.0,181.0,0.2154696132596685,1,0,-11.0,-16.0,180.951908,0.000135
2483,72.0,109.0,181.0,0.20441988950276244,0,1,-10.0,-17.0,180.949110834,1.527e-06
2484,73.0,108.0,181.0,0.19337016574585636,1,0,-9.0,-18.0,180.947998528,1.6919999999999999e-06
2485,74.0,107.0,181.0,0.18232044198895028,0,1,-8.0,-19.0,180.948218733,1.554e-06
2486,75.0,106.0,181.0,0.1712707182320442,1,0,-7.0,-20.0,180.950061507,1.3471e-05
2487,76.0,105.0,181.0,0.16022099447513813,0,1,-6.0,-21.0,180.953247188,2.7201e-05
2488,77.0,104.0,181.0,0.14917127071823205,1,0,-5.0,-22.0,180.957634691,5.631e-06
2489,78.0,103.0,181.0,0.13812154696132597,0,1,-4.0,21.0,180.963089946,1.4695e-05
2490,79.0,102.0,181.0,0.1270718232044199,1,0,-3.0,20.0,180.970079102,2.1445e-05
2491,80.0,101.0,181.0,0.11602209944751381,0,1,-2.0,19.0,180.977819368,1.6513000000000003e-05
2492,81.0,100.0,181.0,0.10497237569060773,1,0,-1.0,18.0,180.986259978,9.771e-06
2493,82.0,99.0,181.0,0.09392265193370165,0,1,0.0,17.0,180.9966606,9.129e-05
2494,69.0,113.0,182.0,0.24175824175824176,1,1,-13.0,-13.0,181.966194,0.000537
2495,70.0,112.0,182.0,0.23076923076923078,0,0,-12.0,-14.0,181.958239,0.000429
2496,71.0,111.0,182.0,0.21978021978021978,1,1,-11.0,-15.0,181.955158,0.000215
2497,72.0,110.0,182.0,0.2087912087912088,0,0,-10.0,-16.0,181.950563684,6.619e-06
2498,73.0,109.0,182.0,0.1978021978021978,1,1,-9.0,-17.0,181.950154612,1.6930000000000001e-06
2499,74.0,108.0,182.0,0.18681318681318682,0,0,-8.0,-18.0,181.948205636,7.99e-07
2500,75.0,107.0,182.0,0.17582417582417584,1,1,-7.0,-19.0,181.95121156,0.00010948300000000001
2501,76.0,106.0,182.0,0.16483516483516483,0,0,-6.0,-20.0,181.952110154,2.3344000000000002e-05
2502,77.0,105.0,182.0,0.15384615384615385,1,1,-5.0,-21.0,181.958076296,2.2509e-05
2503,78.0,104.0,182.0,0.14285714285714285,0,0,-4.0,-22.0,181.961171605,1.4057000000000001e-05
2504,79.0,103.0,182.0,0.13186813186813187,1,1,-3.0,21.0,181.969614433,2.0143e-05
2505,80.0,102.0,182.0,0.12087912087912088,0,0,-2.0,20.0,181.974689173,1.051e-05
2506,81.0,101.0,182.0,0.10989010989010989,1,1,-1.0,19.0,181.985692649,1.2856e-05
2507,82.0,100.0,182.0,0.0989010989010989,0,0,0.0,18.0,181.992673537,1.2975e-05
2508,70.0,113.0,183.0,0.23497267759562843,0,1,-12.0,-13.0,182.962426,0.000429
2509,71.0,112.0,183.0,0.22404371584699453,1,0,-11.0,-14.0,182.957363,8.6e-05
2510,72.0,111.0,183.0,0.21311475409836064,0,1,-10.0,-15.0,182.953533203,3.2251e-05
2511,73.0,110.0,183.0,0.20218579234972678,1,0,-9.0,-16.0,182.95137538,1.7070000000000001e-06
2512,74.0,109.0,183.0,0.1912568306010929,0,1,-8.0,-17.0,182.950224416,7.98e-07
2513,75.0,108.0,183.0,0.18032786885245902,1,0,-7.0,-18.0,182.950821306,8.625e-06
2514,76.0,107.0,183.0,0.16939890710382513,0,1,-6.0,-19.0,182.953125028,5.3428e-05
2515,77.0,106.0,183.0,0.15846994535519127,1,0,-5.0,-20.0,182.956841231,2.6486e-05
2516,78.0,105.0,183.0,0.14754098360655737,0,1,-4.0,-21.0,182.961595895,1.5261e-05
2517,79.0,104.0,183.0,0.1366120218579235,1,0,-3.0,-22.0,182.967588106,1.0116e-05
2518,80.0,103.0,183.0,0.12568306010928962,0,1,-2.0,21.0,182.974444652,7.604e-06
2519,81.0,102.0,183.0,0.11475409836065574,1,0,-1.0,20.0,182.982192843,1.0016999999999999e-05
2520,82.0,101.0,183.0,0.10382513661202186,0,1,0.0,19.0,182.991862527,3.111e-05
2521,70.0,114.0,184.0,0.2391304347826087,0,0,-12.0,-12.0,183.965002,0.00054
2522,71.0,113.0,184.0,0.22826086956521738,1,1,-11.0,-13.0,183.96103,0.000215
2523,72.0,112.0,184.0,0.21739130434782608,0,0,-10.0,-14.0,183.955448507,4.2625e-05
2524,73.0,111.0,184.0,0.20652173913043478,1,1,-9.0,-15.0,183.954009958,2.7922999999999997e-05
2525,74.0,110.0,184.0,0.1956521739130435,0,0,-8.0,-16.0,183.95093318,7.92e-07
2526,75.0,109.0,184.0,0.18478260869565216,1,1,-7.0,-17.0,183.952528073,4.59e-06
2527,76.0,108.0,184.0,0.17391304347826086,0,0,-6.0,-18.0,183.952492919,8.900000000000001e-07
2528,77.0,107.0,184.0,0.16304347826086957,1,1,-5.0,-19.0,183.957476,3e-05
2529,78.0,106.0,184.0,0.15217391304347827,0,0,-4.0,-20.0,183.959921929,1.5827999999999998e-05
2530,79.0,105.0,184.0,0.14130434782608695,1,1,-3.0,-21.0,183.967451523,2.3911999999999997e-05
2531,80.0,104.0,184.0,0.13043478260869565,0,0,-2.0,-22.0,183.971717709,1.0235e-05
2532,81.0,103.0,184.0,0.11956521739130435,1,1,-1.0,21.0,183.981874973,1.0747e-05
2533,82.0,102.0,184.0,0.10869565217391304,0,0,0.0,20.0,183.988135634,1.3743e-05
2534,83.0,101.0,184.0,0.09782608695652174,1,1,1.0,19.0,184.001347,0.000131
2535,70.0,115.0,185.0,0.24324324324324326,0,1,-12.0,-11.0,184.969425,0.000537
2536,71.0,114.0,185.0,0.23243243243243245,1,0,-11.0,-12.0,184.963542,0.000322
2537,72.0,113.0,185.0,0.22162162162162163,0,1,-10.0,-13.0,184.958862,6.9e-05
2538,73.0,112.0,185.0,0.21081081081081082,1,0,-9.0,-14.0,184.955561317,1.5202e-05
2539,74.0,111.0,185.0,0.2,0,1,-8.0,-15.0,184.953421206,7.930000000000001e-07
2540,75.0,110.0,185.0,0.1891891891891892,1,0,-7.0,-16.0,184.95295832,8.79e-07
2541,76.0,109.0,185.0,0.1783783783783784,0,1,-6.0,-17.0,184.954045969,8.930000000000001e-07
2542,77.0,108.0,185.0,0.16756756756756758,1,0,-5.0,-18.0,184.956698,3e-05
2543,78.0,107.0,185.0,0.15675675675675677,0,1,-4.0,-19.0,184.960613659,2.7731000000000003e-05
2544,79.0,106.0,185.0,0.14594594594594595,1,0,-3.0,-20.0,184.965798871,2.8e-06
2545,80.0,105.0,185.0,0.13513513513513514,0,1,-2.0,-21.0,184.971890696,1.4641e-05
2546,81.0,104.0,185.0,0.12432432432432433,1,0,-1.0,-22.0,184.978789189,2.2193999999999998e-05
2547,82.0,103.0,185.0,0.11351351351351352,0,1,0.0,21.0,184.98761,1.7364000000000002e-05
2548,83.0,102.0,185.0,0.10270270270270271,1,0,1.0,20.0,184.9976,8.7e-05
2549,71.0,115.0,186.0,0.23655913978494625,1,1,-11.0,-11.0,185.96745,0.000429
2550,72.0,114.0,186.0,0.22580645161290322,0,0,-10.0,-12.0,185.960897,5.5e-05
2551,73.0,113.0,186.0,0.21505376344086022,1,1,-9.0,-13.0,185.958553036,6.4425e-05
2552,74.0,112.0,186.0,0.20430107526881722,0,0,-8.0,-14.0,185.95436514,1.302e-06
2553,75.0,111.0,186.0,0.1935483870967742,1,1,-7.0,-15.0,185.954989172,8.8e-07
2554,76.0,110.0,186.0,0.1827956989247312,0,0,-6.0,-16.0,185.953837569,8.159999999999999e-07
2555,77.0,109.0,186.0,0.17204301075268819,1,1,-5.0,-17.0,185.957946754,1.774e-05
2556,78.0,108.0,186.0,0.16129032258064516,0,0,-4.0,-18.0,185.959350845,2.3344000000000002e-05
2557,79.0,107.0,186.0,0.15053763440860216,1,1,-3.0,-19.0,185.965952703,2.2509e-05
2558,80.0,106.0,186.0,0.13978494623655913,0,0,-2.0,-20.0,185.969362061,1.2506999999999999e-05
2559,81.0,105.0,186.0,0.12903225806451613,1,1,-1.0,-21.0,185.978654787,2.2275999999999998e-05
2560,82.0,104.0,186.0,0.11827956989247312,0,0,0.0,-22.0,185.984239409,1.1813e-05
2561,83.0,103.0,186.0,0.10752688172043011,1,1,1.0,21.0,185.996623169,1.82e-05
2562,84.0,102.0,186.0,0.0967741935483871,0,0,2.0,20.0,186.004403174,1.9622e-05
2563,71.0,116.0,187.0,0.24064171122994651,1,0,-11.0,-10.0,186.970188,0.000429
2564,72.0,115.0,187.0,0.22994652406417113,0,1,-10.0,-11.0,186.964573,0.000215
2565,73.0,114.0,187.0,0.2192513368983957,1,0,-9.0,-12.0,186.960391,6e-05
2566,74.0,113.0,187.0,0.20855614973262032,0,1,-8.0,-13.0,186.957161249,1.302e-06
2567,75.0,112.0,187.0,0.19786096256684493,1,0,-7.0,-14.0,186.955752217,7.91e-07
2568,76.0,111.0,187.0,0.18716577540106952,0,1,-6.0,-15.0,186.955749569,7.91e-07
2569,77.0,110.0,187.0,0.17647058823529413,1,0,-5.0,-16.0,186.957542,3e-05
2570,78.0,109.0,187.0,0.1657754010695187,0,1,-4.0,-17.0,186.960616646,2.5837e-05
2571,79.0,108.0,187.0,0.15508021390374332,1,0,-3.0,-18.0,186.964542147,2.4152999999999997e-05
2572,80.0,107.0,187.0,0.1443850267379679,0,1,-2.0,-19.0,186.96981354,1.381e-05
2573,81.0,106.0,187.0,0.13368983957219252,1,0,-1.0,-20.0,186.97590474,8.64e-06
2574,82.0,105.0,187.0,0.12299465240641712,0,1,0.0,-21.0,186.983910842,5.468e-06
2575,83.0,104.0,187.0,0.11229946524064172,1,0,1.0,-22.0,186.993147272,1.074e-05
2576,84.0,103.0,187.0,0.10160427807486631,0,1,2.0,21.0,187.003031482,3.503e-05
2577,71.0,117.0,188.0,0.24468085106382978,1,1,-11.0,-9.0,187.974428,0.000429
2578,72.0,116.0,188.0,0.23404255319148937,0,0,-10.0,-10.0,187.966903,0.000322
2579,73.0,115.0,188.0,0.22340425531914893,1,1,-9.0,-11.0,187.963596,0.000215
2580,74.0,114.0,188.0,0.2127659574468085,0,0,-8.0,-12.0,187.958488325,3.3159999999999997e-06
